"Species_Name","ID","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"Hypochaeris glabra","68.4",0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"Microsteris gracilis","68.4",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Collinsia sparsiflora","68.5",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Geranium dissectum","68.5",0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0
"Medicago polymorpha","68.5",0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
"Lactuca serriola","69.3",0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
"Bromus diandrus","69.4",0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"Bromus hordeaceus","69.4",0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0
"Clarkia purpurea","70.2",0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Trifolium hirtum","70.3",0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"Bromus diandrus","70.4",0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1
"Cerastium glomeratum","70.4",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Claytonia parviflora","70.5",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Erodium cicutarium","70.5",0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0
"Lepidium nitidum","70.5",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Microsteris gracilis","71.1",0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0
"Trifolium hirtum","71.1",0,0,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0,0
"Achyrachaena mollis","71.2",0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"Cerastium glomeratum","71.2",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Clarkia purpurea","71.2",0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0
"Collinsia sparsiflora","71.2",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bromus diandrus","71.3",0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"Centaurea solstitialis","71.3",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cerastium glomeratum","71.3",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Clarkia purpurea","71.3",0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1
"Nemophila heterophylla","71.3",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aphanes occidentalis","71.4",0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Athysanus pusillus","71.4",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Bromus diandrus","71.4",0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
"Cardamine oligosperma","71.4",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cerastium glomeratum","71.4",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Clarkia purpurea","71.4",0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0
"Plagiobothrys nothofulvus","71.4",0,0,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0
"Athysanus pusillus","71.5",0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0
"Collinsia sparsiflora","71.5",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Epilobium brachycarpum","71.5",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Carduus pycnocephalus","72.1",0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0
"Nemophila heterophylla","72.1",0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Aphanes occidentalis","72.3",0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"Cardamine oligosperma","72.3",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Carduus pycnocephalus","72.3",0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
"Geranium dissectum","72.3",0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Aphanes occidentalis","72.4",0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
"Athysanus pusillus","72.4",0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
"Epilobium brachycarpum","72.4",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nemophila heterophylla","72.5",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"Trifolium hirtum","72.5",0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Athysanus pusillus","73.1",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Avena fatua","73.1",0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"Carduus pycnocephalus","73.1",0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"Claytonia parviflora","73.1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Senecio vulgaris","73.1",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Trifolium hirtum","73.1",0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Cerastium glomeratum","73.2",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Claytonia parviflora","73.2",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Galium aparine","73.2",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Senecio vulgaris","73.3",0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
"Trifolium hirtum","73.3",0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Clarkia purpurea","73.4",0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"Collinsia sparsiflora","73.5",0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0
"Cryptantha hispidula","73.5",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Festuca microstachys","73.5",0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1
"Microsteris gracilis","73.5",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Erodium cicutarium","74.1",0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0
"Galium murale","74.1",0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0
"Trifolium hirtum","74.1",0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0
"Bromus diandrus","74.2",0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"Trifolium hirtum","74.2",0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"Bromus diandrus","74.3",0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"Medicago polymorpha","74.3",0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
"Galium aparine","74.4",0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Clarkia purpurea","74.5",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bromus madritensis","75.1",0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0
"Cerastium glomeratum","75.1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Microsteris gracilis","75.1",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Leptosiphon bicolor","75.2",0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Navarretia pubescens","75.2",0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0
"Trifolium hirtum","75.2",0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1
"Amsinckia menziesii","75.3",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Athysanus pusillus","75.3",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"Collinsia sparsiflora","75.3",0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
"Stellaria nitens","75.3",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aphanes occidentalis","75.4",0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Athysanus pusillus","75.4",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Cerastium glomeratum","75.4",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Epilobium brachycarpum","75.4",0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"Festuca microstachys","75.4",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Elymus caput-medusae","75.5",0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0
"Lupinus microcarpus","75.5",0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Senecio vulgaris","75.5",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Claytonia parviflora","76.1",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Erodium cicutarium","76.1",0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Madia exigua","76.1",0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0
"Microsteris gracilis","76.1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Galium aparine","76.2",0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Athysanus pusillus","76.3",0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0
"Bromus madritensis","76.3",0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
"Erodium cicutarium","76.3",0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0
"Festuca myuros","76.3",0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0
"Galium murale","76.3",0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0
"Hypochaeris glabra","76.3",0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"Athysanus pusillus","76.4",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bromus madritensis","76.4",0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"Collinsia sparsiflora","76.4",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Galium murale","76.4",0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0
"Geranium dissectum","76.4",0,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1
"Hypochaeris glabra","76.4",0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
"Galium murale","76.5",0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0
"Geranium dissectum","76.5",0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1
"Athysanus pusillus","77.1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lupinus microcarpus","77.1",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Nemophila heterophylla","77.1",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Athysanus pusillus","77.2",0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"Centaurea solstitialis","77.2",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Clarkia purpurea","77.2",0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"Claytonia parviflora","77.2",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1
"Nemophila heterophylla","77.2",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"Achyrachaena mollis","77.3",0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0
"Clarkia purpurea","77.3",0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Geranium dissectum","77.3",0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
"Lupinus microcarpus","77.3",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Achyrachaena mollis","77.4",0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
"Madia exigua","77.4",0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"Achyrachaena mollis","77.5",0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0
"Centaurea solstitialis","77.5",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lupinus microcarpus","77.5",0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Madia exigua","77.5",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Acmispon wrangelianus","78.1",0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
"Athysanus pusillus","78.1",0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"Claytonia parviflora","78.1",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Epilobium brachycarpum","78.1",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Galium murale","78.1",0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0
"Athysanus pusillus","78.2",0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1
"Castilleja attenuata","78.2",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Galium murale","78.2",0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1
"Senecio vulgaris","78.2",0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Cryptantha hispidula","78.3",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Epilobium brachycarpum","78.3",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Galium murale","78.3",0,0,1,1,1,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0
"Lupinus bicolor","78.3",0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0
"Navarretia pubescens","78.3",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Trifolium hirtum","78.3",0,0,1,1,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0
"Elymus caput-medusae","78.4",0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"Euphorbia crenulata","78.4",0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0
"Lupinus microcarpus","78.4",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Medicago polymorpha","78.4",0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"Poa bulbosa","78.4",0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1
"Trifolium hirtum","78.4",0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"Euphorbia crenulata","78.5",0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"Galium murale","78.5",0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0
"Plectritis ciliosa","78.5",0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
"Trifolium hirtum","78.5",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Clarkia purpurea","79.2",0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0
"Galium murale","79.2",0,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0
"Geranium dissectum","79.2",0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0
"Festuca myuros","79.3",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Festuca perennis","79.3",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aphanes occidentalis","79.4",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Athysanus pusillus","79.4",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Clarkia purpurea","79.4",0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0
"Festuca perennis","79.4",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Athysanus pusillus","79.5",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Leptosiphon bicolor","79.5",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Madia exigua","79.5",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Clarkia purpurea","80.1",0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0
"Epilobium brachycarpum","80.1",0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Festuca myuros","80.1",0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Hypochaeris glabra","80.1",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Festuca myuros","80.2",0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Clarkia purpurea","80.3",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Festuca myuros","80.3",0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Trifolium hirtum","80.3",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centaurea solstitialis","80.4",0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Centaurea solstitialis","80.5",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Croton setiger","80.5",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Festuca perennis","80.5",0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hypochaeris glabra","80.5",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Agoseris heterophylla","1.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Navarretia pubescens","1.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Plantago erecta","1.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Senecio vulgaris","1.3",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Astragalus gambelianus","1.4",0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0
"Medicago polymorpha","1.4",0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"Achyrachaena mollis","1.5",0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0
"Lasthenia californica","2.1",0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
"Castilleja rubicundula","2.3",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Castilleja rubicundula","2.4",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"Elymus caput-medusae","2.5",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tetrapteron graciliflorum","3.1",0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,1,1,0
"Gilia tricolor","3.2",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lysimachia arvensis","5.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Achyrachaena mollis","5.4",0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"Astragalus gambelianus","6.2",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Navarretia jepsonii","6.2",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Plantago erecta","6.2",0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1
"Ancistrocarphus filagineus","7.1",0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0
"Astragalus gambelianus","7.1",0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0
"Tetrapteron graciliflorum","7.1",0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1
"Astragalus gambelianus","7.2",0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0
"Castilleja attenuata","7.2",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Clarkia purpurea","7.2",0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
"Acmispon brachycarpus","7.5",0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0
"Calycadenia pauciflora","7.5",0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0
"Lupinus bicolor","8.1",0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0
"Medicago polymorpha","8.2",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Trifolium hirtum","8.3",0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0
"Achyrachaena mollis","8.4",0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0
"Erythranthe guttata","9.1",0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0,1,1,1
"Avena fatua","9.2",0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"Festuca microstachys","9.3",0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0
"Lupinus bicolor","9.3",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Trifolium albopurpureum","9.3",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Achyrachaena mollis","9.4",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Acmispon wrangelianus","9.4",0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
"Croton setiger","9.4",0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"Trifolium albopurpureum","9.4",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Uropappus lindleyi","9.4",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Agoseris heterophylla","9.5",0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1
"Astragalus gambelianus","9.5",0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"Lepidium nitidum","10.2",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Astragalus gambelianus","10.3",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
"Navarretia jepsonii","11.1",0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"Plantago erecta","11.1",0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
"Triphysaria eriantha","11.1",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hypochaeris glabra","11.2",0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
"Agoseris heterophylla","11.4",0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0
"Microseris douglasii","11.4",0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1,0,0
"Castilleja attenuata","12.1",0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
"Microseris douglasii","12.1",0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"Plantago erecta","12.1",0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"Plectritis ciliosa","12.2",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Navarretia jepsonii","12.4",0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0
"Astragalus breweri","12.5",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Leptosiphon bicolor","13.3",0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1
"Rigiopappus leptocladus","14.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Plantago erecta","15.1",0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
"Triphysaria eriantha","15.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lupinus bicolor","15.3",0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,1,1
"Agoseris heterophylla","15.4",0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
"Castilleja attenuata","15.4",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Microseris douglasii","15.4",0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
"Trifolium fucatum","15.4",0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
"Agoseris heterophylla","15.5",0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"Agoseris heterophylla","16.2",0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1
"Collinsia sparsiflora","16.2",0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Microseris douglasii","16.2",0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0
"Geranium dissectum","16.3",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Holocarpha virgata","16.4",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Microseris douglasii","16.4",0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
"Microseris douglasii","16.5",0,0,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0
"Triphysaria eriantha","17.2",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Achyrachaena mollis","18.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
